"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","FERTILITY","TOT","CHD_WOMAN","A","1996",1.26,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","1997",1.27,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","1998",1.24,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","1999",1.23,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2000",1.25,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2001",1.25,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2002",1.28,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2003",1.29,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2004",1.31,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2005",1.34,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2006",1.4,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2007",1.41,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2008",1.5,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2009",1.5,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2010",1.48,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2011",1.4,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2012",1.34,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2013",1.29,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2014",1.3,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2015",1.33,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2016",1.38,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2017",1.35,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2018",1.35,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2019",1.35,
"GRC","FERTILITY","TOT","CHD_WOMAN","A","2020",1.28,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1980",1.92,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1981",1.88,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1982",1.78,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1983",1.73,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1984",1.73,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1985",1.83,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1986",1.83,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1987",1.81,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1988",1.79,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1989",1.78,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1990",1.84,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1991",1.86,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1992",1.77,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1993",1.69,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1994",1.64,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1995",1.57,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1996",1.46,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1997",1.38,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1998",1.33,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","1999",1.29,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2000",1.33,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2001",1.31,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2002",1.31,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2003",1.28,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2004",1.28,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2005",1.32,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2006",1.35,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2007",1.32,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2008",1.35,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2009",1.33,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2010",1.26,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2011",1.24,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2012",1.34,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2013",1.34,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2014",1.41,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2015",1.44,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2016",1.49,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2017",1.49,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2018",1.49,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2019",1.49,
"HUN","FERTILITY","TOT","CHD_WOMAN","A","2020",1.52,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1980",2.48,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1981",2.33,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1982",2.26,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1983",2.24,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1984",2.08,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1985",1.93,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1986",1.93,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1987",2.07,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1988",2.27,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1989",2.2,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1990",2.31,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1991",2.19,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1992",2.21,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1993",2.22,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1994",2.14,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1995",2.08,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1996",2.12,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1997",2.04,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1998",2.05,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","1999",1.99,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2000",2.08,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2001",1.95,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2002",1.93,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2003",1.99,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2004",2.03,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2005",2.05,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2006",2.07,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2007",2.09,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2008",2.14,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2009",2.22,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2010",2.2,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2011",2.02,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2012",2.04,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2013",1.93,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2014",1.93,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2015",1.81,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2016",1.75,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2017",1.71,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2018",1.71,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2019",1.75,
"ISL","FERTILITY","TOT","CHD_WOMAN","A","2020",1.72,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1980",3.23,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1981",3.07,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1982",2.96,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1983",2.76,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1984",2.59,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1985",2.5,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1986",2.44,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1987",2.31,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1988",2.17,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1989",2.08,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1990",2.12,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1991",2.09,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1992",1.99,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1993",1.91,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1994",1.85,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1995",1.85,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1996",1.89,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1997",1.94,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1998",1.95,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","1999",1.91,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2000",1.9,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2001",1.96,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2002",1.98,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2003",1.98,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2004",1.95,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2005",1.88,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2006",1.94,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2007",2.01,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2008",2.06,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2009",2.06,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2010",2.05,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2011",2.03,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2012",1.98,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2013",1.93,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2014",1.89,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2015",1.85,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2016",1.82,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2017",1.78,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2018",1.75,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2019",1.7,
"IRL","FERTILITY","TOT","CHD_WOMAN","A","2020",1.63,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1980",1.68,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1981",1.6,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1982",1.6,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1983",1.54,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1984",1.48,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1985",1.45,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1986",1.37,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1987",1.35,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1988",1.38,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1989",1.35,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1990",1.36,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1991",1.33,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1992",1.32,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1993",1.26,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1994",1.22,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1995",1.19,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1996",1.22,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1997",1.23,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1998",1.21,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1999",1.23,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2000",1.26,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2001",1.25,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2002",1.27,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2003",1.29,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2004",1.34,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2005",1.33,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2006",1.37,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2007",1.39,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2008",1.44,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2009",1.44,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2010",1.44,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2011",1.42,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2012",1.42,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2013",1.39,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2014",1.38,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2015",1.36,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2016",1.36,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2017",1.34,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2018",1.31,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2019",1.27,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2020",1.24,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1980",1.75,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1981",1.74,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1982",1.77,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1983",1.8,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1984",1.81,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1985",1.76,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1986",1.72,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1987",1.69,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1988",1.66,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1989",1.57,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1990",1.54,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1991",1.53,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1992",1.5,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1993",1.46,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1994",1.5,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1995",1.42,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1996",1.43,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1997",1.39,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1998",1.38,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1999",1.34,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2000",1.36,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2001",1.33,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2002",1.32,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2003",1.29,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2004",1.29,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2005",1.26,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2006",1.32,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2007",1.34,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2008",1.37,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2009",1.37,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2010",1.39,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2011",1.39,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2012",1.41,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2013",1.43,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2014",1.42,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2015",1.45,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2016",1.44,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2017",1.43,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2018",1.42,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2019",1.36,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2020",1.33,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1980",2.82,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1981",2.57,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1982",2.39,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1983",2.06,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1984",1.74,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1985",1.66,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1986",1.58,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1987",1.53,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1988",1.55,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1989",1.56,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1990",1.57,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1991",1.71,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1992",1.76,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1993",1.65,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1994",1.66,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1995",1.63,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1996",1.57,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1997",1.54,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1998",1.46,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1999",1.43,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2000",1.48,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2001",1.31,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2002",1.18,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2003",1.19,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2004",1.16,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2005",1.09,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2006",1.13,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2007",1.26,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2008",1.19,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2009",1.15,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2010",1.23,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2011",1.24,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2012",1.3,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2013",1.19,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2014",1.21,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2015",1.24,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2016",1.17,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2017",1.05,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2018",0.98,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2019",0.92,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2020",0.84,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","2021",0.81,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1980",1.5,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1981",1.55,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1982",1.49,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1983",1.44,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1984",1.42,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1985",1.38,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1986",1.44,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1987",1.39,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1988",1.51,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1989",1.52,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1990",1.62,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1991",1.6,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1992",1.67,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1993",1.69,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1994",1.72,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1995",1.67,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1996",1.76,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1997",1.71,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1998",1.67,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","1999",1.71,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2000",1.78,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2001",1.66,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2002",1.63,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2003",1.62,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2004",1.66,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2005",1.62,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2006",1.64,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2007",1.61,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2008",1.6,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2009",1.59,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2010",1.63,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2011",1.51,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2012",1.57,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2013",1.55,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2014",1.5,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2015",1.47,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2016",1.41,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2017",1.39,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2018",1.38,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2019",1.34,
"LUX","FERTILITY","TOT","CHD_WOMAN","A","2020",1.37,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1980",4.84,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1981",4.64,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1982",4.46,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1983",4.3,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1984",4.15,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1985",4.02,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1986",3.9,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1987",3.79,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1988",3.68,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1989",3.57,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1990",3.47,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1991",3.37,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1992",3.27,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1993",3.18,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1994",3.1,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1995",3.02,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1996",2.95,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1997",2.88,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1998",2.82,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","1999",2.77,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2000",2.72,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2001",2.67,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2002",2.62,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2003",2.58,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2004",2.54,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2005",2.5,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2006",2.46,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2007",2.42,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2008",2.39,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2009",2.36,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2010",2.34,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2011",2.32,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2012",2.3,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2013",2.27,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2014",2.24,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2015",2.22,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2016",2.19,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2017",2.16,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2018",2.13,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2019",2.1,
"MEX","FERTILITY","TOT","CHD_WOMAN","A","2020",2.08,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1980",1.6,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1981",1.56,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1982",1.5,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1983",1.47,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1984",1.49,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1985",1.51,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1986",1.55,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1987",1.56,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1988",1.55,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1989",1.55,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1990",1.62,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1991",1.61,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1992",1.59,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1993",1.57,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1994",1.57,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1995",1.53,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1996",1.53,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1997",1.56,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1998",1.63,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","1999",1.65,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","2000",1.72,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","2001",1.71,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","2002",1.73,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","2003",1.75,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","2004",1.73,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","2005",1.71,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","2006",1.72,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","2007",1.72,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","2008",1.77,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","2009",1.79,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","2010",1.8,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","2011",1.76,
"NLD","FERTILITY","TOT","CHD_WOMAN","A","2012",1.72,
