"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0.946,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.937,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2011",1.067,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.852,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.695,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.52,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.487,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2016",0.533,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2017",0.516,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2018",0.527,
"GRC","PUBUNEMPEXP","TOT","PC_GDP","A","2019",0.569,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1992",2.124,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1993",2.05,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1994",1.171,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1995",0.863,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1996",0.728,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.606,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.597,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.82,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.687,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.548,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0.504,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0.5,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0.526,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.546,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.572,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.662,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.716,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0.845,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.789,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.743,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.537,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.467,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.355,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.348,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2016",0.305,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2017",0.29,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2018",0.27,
"HUN","PUBUNEMPEXP","TOT","PC_GDP","A","2019",0.3,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","1990",0.289,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","1991",0.239,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","1992",0.462,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","1993",0.668,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","1994",0.726,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","1995",0.775,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","1996",0.592,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.517,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.377,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.263,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.184,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.181,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0.326,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0.447,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0.439,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.296,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.194,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.179,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.302,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2009",1.545,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2010",1.444,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2011",1.348,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2012",1.173,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.847,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.657,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.485,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2016",0.394,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2017",0.413,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2018",0.468,
"ISL","PUBUNEMPEXP","TOT","PC_GDP","A","2019",0.77,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","1985",3.249,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","1986",3.264,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","1987",3.119,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","1988",2.832,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","1989",2.545,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","1990",2.083,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","1991",2.393,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","1992",2.676,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","1993",2.69,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","1994",2.441,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","1995",2.23,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","1996",2.106,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","1997",1.65,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","1998",1.337,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","1999",1.034,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.831,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.747,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0.871,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0.93,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0.966,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.909,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.938,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2007",1,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2008",1.389,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2009",2.537,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2010",2.799,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2011",2.569,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2012",2.436,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2013",2.206,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2014",1.823,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2015",1.254,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2016",1.096,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2017",0.867,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2018",0.696,
"IRL","PUBUNEMPEXP","TOT","PC_GDP","A","2019",0.582,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1980",0.561,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1981",0.807,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1982",1.067,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1983",1.214,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1984",1.307,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1985",1.253,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1986",1.174,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1987",1.011,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1988",0.961,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1989",0.879,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1990",0.576,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1991",0.615,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1992",0.682,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1993",0.76,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1994",0.727,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1995",0.663,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1996",0.608,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.575,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.528,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.469,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.393,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.374,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0.401,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0.419,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0.442,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.469,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.475,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.422,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.488,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0.771,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.818,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.791,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.904,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2013",1.041,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2014",1.015,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.995,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2016",0.968,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2017",0.904,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2018",0.891,
"ITA","PUBUNEMPEXP","TOT","PC_GDP","A","2019",0.906,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1980",0.375,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1981",0.404,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1982",0.428,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1983",0.43,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1984",0.421,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1985",0.327,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1986",0.336,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1987",0.319,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1988",0.261,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1989",0.227,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1990",0.208,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1991",0.214,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1992",0.249,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1993",0.297,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1994",0.334,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1995",0.36,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1996",0.366,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.391,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.464,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.477,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.44,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.45,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0.431,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0.316,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0.235,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.22,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.202,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.193,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.209,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0.339,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.256,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.252,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.235,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.21,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.183,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.172,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2016",0.158,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2017",0.152,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2018",0.153,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2019",0.162,
"JPN","PUBUNEMPEXP","TOT","PC_GDP","A","2020",0.236,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","1996",0.002,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.015,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.149,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.158,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.072,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.12,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0.106,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0.123,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0.159,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.183,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.206,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.223,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.248,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0.342,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.279,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.256,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.255,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.259,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.266,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.274,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2016",0.281,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2017",0.287,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2018",0.355,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2019",0.444,
"KOR","PUBUNEMPEXP","TOT","PC_GDP","A","2020",0.78,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1980",0.411,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1981",0.497,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1982",0.538,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1983",0.7,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1984",0.769,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1985",0.8,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1986",0.699,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1987",0.76,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1988",0.712,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1989",0.545,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1990",0.46,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1991",0.446,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1992",0.455,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1993",0.52,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1994",0.388,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1995",0.497,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1996",0.486,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.463,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.396,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.344,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.34,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.634,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0.659,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0.85,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0.915,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.969,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.901,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.848,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.825,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2009",1.122,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2010",1.098,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2011",1.057,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2012",1.169,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2013",1.352,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2014",1.33,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2015",1.332,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2016",1.146,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2017",1.087,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2018",1.13,
"LUX","PUBUNEMPEXP","TOT","PC_GDP","A","2019",1.171,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1980",1.507,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1981",2.105,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1982",2.942,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1983",3.568,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1984",3.404,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1985",3.071,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1986",2.846,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1987",2.823,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1988",2.674,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1989",2.475,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1990",2.329,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1991",2.269,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1992",2.386,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1993",2.639,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1994",2.775,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1995",2.482,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1996",2.746,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1997",2.418,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1998",1.88,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","1999",1.599,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2000",1.371,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2001",1.347,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2002",1.115,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2003",1.334,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2004",1.477,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2005",1.436,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2006",1.22,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.962,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.811,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2009",1.055,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2010",1.245,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2011",1.257,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2012",1.329,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2013",1.593,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2014",1.562,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2015",1.443,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2016",1.302,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2017",1.083,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2018",0.927,
"NLD","PUBUNEMPEXP","TOT","PC_GDP","A","2019",0.812,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1980",0.495,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1981",0.539,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1982",0.584,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1983",0.848,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1984",0.65,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1985",0.595,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1986",0.793,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1987",1.032,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1988",1.398,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1989",1.655,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1990",1.84,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1991",1.773,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1992",1.845,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1993",1.574,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1994",1.255,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1995",1.11,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1996",1.134,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1997",1.39,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1998",1.466,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","1999",1.477,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2000",1.313,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2001",1.086,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0.962,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0.767,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0.551,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.448,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.367,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.254,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.316,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0.487,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.473,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.518,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.394,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.432,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.393,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.37,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2016",0.353,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2017",0.056,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2018",0.348,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2019",0.435,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2020",0.64,
"NZL","PUBUNEMPEXP","TOT","PC_GDP","A","2021",0.504,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","1980",0.351,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","1985",0.47,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","1986",0.379,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","1987",0.369,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","1988",0.547,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","1989",0.989,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","1990",1.042,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","1991",1.082,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","1992",1.31,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","1993",1.386,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","1994",1.244,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","1995",1.075,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","1996",0.887,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","1997",0.686,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","1998",0.499,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","1999",0.468,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2000",0.445,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2001",0.459,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2002",0.571,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2003",0.728,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2004",0.66,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.52,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.31,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.211,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.187,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0.418,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.488,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.407,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.346,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.341,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.374,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.446,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2016",0.502,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2017",0.426,
"NOR","PUBUNEMPEXP","TOT","PC_GDP","A","2018",0.313,
