"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","FAMPUBEXP","TOT","PC_GDP","A","2015",2.013,
"CZE","FAMPUBEXP","TOT","PC_GDP","A","2016",1.981,
"CZE","FAMPUBEXP","TOT","PC_GDP","A","2017",1.99,
"CZE","FAMPUBEXP","TOT","PC_GDP","A","2018",2.097,
"CZE","FAMPUBEXP","TOT","PC_GDP","A","2019",2.098,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1980",1.455,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1981",1.488,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1982",1.483,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1983",1.461,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1984",1.418,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1985",1.414,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1986",1.408,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1987",1.411,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1988",1.412,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1989",1.419,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1990",1.552,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1991",1.633,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1992",1.699,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1993",1.745,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1994",1.785,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1995",1.747,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1996",1.746,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1997",1.716,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1998",1.84,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","1999",1.836,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2000",1.772,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2001",1.78,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2002",1.812,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2003",1.868,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2004",1.847,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2005",1.847,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2006",1.845,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2007",1.846,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2008",2.009,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2009",2.216,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2010",2.17,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2011",2.079,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2012",2.071,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2013",2.07,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2014",2.058,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2015",2.068,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2016",2.086,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2017",2.077,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2018",2.085,
"OECD","FAMPUBEXP","TOT","PC_GDP","A","2019",2.109,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","1999",3.128,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2000",2.994,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2001",2.877,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2002",2.946,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2003",3.209,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2004",2.948,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2005",2.993,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2006",3.258,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2007",3.216,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2008",3.24,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2009",3.386,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2010",3.359,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2011",3.162,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2012",3.059,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2013",2.969,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2014",2.874,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2015",2.713,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2016",2.661,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2017",2.588,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2018",2.504,
"HUN","FAMPUBEXP","TOT","PC_GDP","A","2019",2.392,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","1990",2.361,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","1991",2.45,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","1992",2.462,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","1993",2.369,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","1994",2.316,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","1995",2.36,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","1996",2.433,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","1997",2.32,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","1998",2.209,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","1999",2.182,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2000",2.123,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2001",2.386,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2002",2.58,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2003",2.945,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2004",2.984,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2005",2.857,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2006",2.963,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2007",3.33,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2008",3.422,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2009",3.645,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2010",3.521,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2011",3.272,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2012",3.352,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2013",3.429,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2014",3.518,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2015",3.285,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2016",3.194,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2017",3.222,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2018",3.313,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2019",3.343,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1980",1.703,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1981",1.776,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1982",1.669,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1983",1.647,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1984",1.566,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1985",1.53,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1986",1.588,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1987",1.596,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1988",1.562,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1989",1.709,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1990",1.931,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1991",1.965,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1992",2.032,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1993",2.36,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1994",2.534,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1995",2.601,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1996",2.621,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1997",2.54,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1998",2.835,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1999",2.987,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2000",2.983,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2001",3.057,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2002",3.366,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2003",3.74,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2004",3.657,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2005",3.569,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2006",3.347,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2007",3.121,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2008",3.865,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2009",3.872,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2010",3.734,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2011",3.433,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2012",3.426,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2013",3.424,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2014",3.319,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2015",3.24,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2016",3.15,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2017",3.22,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2018",3.305,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2019",3.363,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1980",3.164,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1985",2.854,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1990",2.53,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1991",2.521,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1992",2.773,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1993",2.956,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1994",3.303,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1995",3.265,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1996",3.149,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1997",2.945,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1998",2.699,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1999",2.811,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2000",2.93,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2001",2.857,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2002",2.895,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2003",3.013,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2004",2.964,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2005",2.888,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2006",2.776,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2007",2.647,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2008",2.713,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2009",2.921,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2010",2.953,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2011",2.696,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2012",2.647,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2013",2.66,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2014",2.621,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2015",2.661,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2016",2.651,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2017",2.607,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2018",2.548,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2019",2.513,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1980",2.233,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1981",2.732,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1982",2.787,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1983",2.757,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1984",2.709,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1985",2.636,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1986",2.544,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1987",2.489,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1988",2.45,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1989",2.293,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1990",2.447,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1991",2.447,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1992",2.446,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1993",2.628,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1994",2.628,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1995",2.661,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1996",2.666,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1997",2.724,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1998",3.289,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1999",3.269,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2000",3.006,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2001",2.929,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2002",2.916,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2003",2.973,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2004",3.003,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2005",2.934,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2006",2.849,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2007",2.822,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2008",2.807,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2009",3.001,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2010",2.923,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2011",2.868,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2012",2.91,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2013",2.978,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2014",2.984,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2015",2.928,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2016",2.888,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2017",2.858,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2018",2.788,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2019",2.712,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2020",2.928,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1980",2.138,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1981",1.923,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1982",1.907,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1983",1.857,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1984",1.972,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1985",2.226,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1986",2.486,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1987",2.315,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1988",2.339,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1989",2.548,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1990",2.542,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1991",2.199,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1992",2.194,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1993",2.02,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1994",2.238,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1995",2.238,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1996",2.319,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1997",2.723,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1998",3.007,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1999",2.854,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2000",2.712,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2001",2.579,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2002",2.532,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2003",2.442,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2004",2.336,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2005",2.957,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2006",3.286,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2007",3.325,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2008",3.548,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2009",3.777,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2010",3.711,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2011",3.594,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2012",3.423,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2013",3.018,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2014",2.891,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2015",2.778,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2016",2.67,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2017",2.421,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2018",2.591,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2019",2.65,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2020",2.832,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2021",2.779,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1980",2.178,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1981",2.277,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1982",2.276,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1983",2.22,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1984",2.193,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1985",2.137,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1986",2.048,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1987",1.939,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1988",1.915,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1989",1.855,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1990",1.752,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1991",1.895,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1992",2.074,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1993",2.139,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1994",2.094,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1995",1.988,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1996",1.985,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1997",1.934,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1998",2.422,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","1999",2.275,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2000",2.391,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2001",2.481,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2002",2.532,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2003",2.791,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2004",2.874,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2005",2.834,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2006",2.825,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2007",3.097,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2008",3.32,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2009",3.665,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2010",3.916,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2011",3.832,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2012",3.866,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2013",3.629,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2014",3.457,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2015",3.403,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2016",3.283,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2017",3.193,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2018",2.982,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2019",2.408,
"GBR","FAMPUBEXP","TOT","PC_GDP","A","2020",2.306,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1980",2.319,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1981",2.249,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1982",2.246,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1983",2.175,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1984",2.069,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1985",1.985,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1986",1.851,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1987",1.555,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1988",1.525,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1989",1.57,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1990",1.544,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1991",1.481,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1992",1.396,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1993",1.378,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1994",1.332,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1995",1.253,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1996",1.125,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1997",1.144,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1998",1.413,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","1999",1.381,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2000",1.428,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2001",1.419,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2002",1.506,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2003",1.592,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2004",1.572,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2005",1.536,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2006",1.751,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2007",1.235,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2008",1.447,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2009",1.572,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2010",1.527,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2011",1.501,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2012",1.39,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2013",1.322,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2014",1.261,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2015",1.441,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2016",1.477,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2017",1.491,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2018",1.492,
"NLD","FAMPUBEXP","TOT","PC_GDP","A","2019",1.575,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1980",2.012,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1981",2.058,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1982",1.839,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1983",1.669,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1984",1.561,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1985",1.487,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1986",1.512,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1987",1.558,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1988",1.515,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1989",1.452,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1990",1.828,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1991",2.11,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1992",2.177,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1993",2.189,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1994",2.088,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1995",2.069,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1996",1.998,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1997",2.044,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1998",2.033,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","1999",2.076,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2000",2.058,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2001",2.013,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2002",2.084,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2003",2.093,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2004",2.053,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2005",2.053,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2006",1.744,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2007",1.821,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2008",1.906,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2009",2.178,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2010",2.189,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2011",2.143,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2012",2.168,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2013",2.215,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2014",2.227,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2015",2.264,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2016",2.317,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2017",2.335,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2018",2.37,
"DEU","FAMPUBEXP","TOT","PC_GDP","A","2019",2.42,
"GRC","FAMPUBEXP","TOT","PC_GDP","A","1980",0.299,
"GRC","FAMPUBEXP","TOT","PC_GDP","A","1981",0.415,
"GRC","FAMPUBEXP","TOT","PC_GDP","A","1982",0.361,
"GRC","FAMPUBEXP","TOT","PC_GDP","A","1983",0.318,
"GRC","FAMPUBEXP","TOT","PC_GDP","A","1984",0.261,
"GRC","FAMPUBEXP","TOT","PC_GDP","A","1985",0.309,
"GRC","FAMPUBEXP","TOT","PC_GDP","A","1986",0.29,
"GRC","FAMPUBEXP","TOT","PC_GDP","A","1987",0.247,
"GRC","FAMPUBEXP","TOT","PC_GDP","A","1988",0.205,
"GRC","FAMPUBEXP","TOT","PC_GDP","A","1989",0.173,
"GRC","FAMPUBEXP","TOT","PC_GDP","A","1990",0.651,
"GRC","FAMPUBEXP","TOT","PC_GDP","A","1991",0.784,
"GRC","FAMPUBEXP","TOT","PC_GDP","A","1992",0.766,
"GRC","FAMPUBEXP","TOT","PC_GDP","A","1993",0.784,
"GRC","FAMPUBEXP","TOT","PC_GDP","A","1994",1.005,
