"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","SOCEXP","PUB","PC_GDP","A","2013",22.169,
"HUN","SOCEXP","PUB","PC_GDP","A","2014",21.322,
"HUN","SOCEXP","PUB","PC_GDP","A","2015",20.349,
"HUN","SOCEXP","PUB","PC_GDP","A","2016",20.17,
"HUN","SOCEXP","PUB","PC_GDP","A","2017",19.434,
"HUN","SOCEXP","PUB","PC_GDP","A","2018",18.616,
"HUN","SOCEXP","PUB","PC_GDP","A","2019",17.636,
"HUN","SOCEXP","PUB","PC_GDP","A","2020",18.546,
"HUN","SOCEXP","PUB","PC_GDP","A","2021",18.091,
"HUN","SOCEXP","PUB","PC_GDP","A","2022",17.194,
"ISL","SOCEXP","PUB","PC_GDP","A","1990",13.291,
"ISL","SOCEXP","PUB","PC_GDP","A","1991",13.743,
"ISL","SOCEXP","PUB","PC_GDP","A","1992",14.275,
"ISL","SOCEXP","PUB","PC_GDP","A","1993",14.602,
"ISL","SOCEXP","PUB","PC_GDP","A","1994",14.452,
"ISL","SOCEXP","PUB","PC_GDP","A","1995",14.758,
"ISL","SOCEXP","PUB","PC_GDP","A","1996",14.552,
"ISL","SOCEXP","PUB","PC_GDP","A","1997",14.108,
"ISL","SOCEXP","PUB","PC_GDP","A","1998",14.17,
"ISL","SOCEXP","PUB","PC_GDP","A","1999",14.423,
"ISL","SOCEXP","PUB","PC_GDP","A","2000",14.462,
"ISL","SOCEXP","PUB","PC_GDP","A","2001",14.482,
"ISL","SOCEXP","PUB","PC_GDP","A","2002",15.808,
"ISL","SOCEXP","PUB","PC_GDP","A","2003",16.732,
"ISL","SOCEXP","PUB","PC_GDP","A","2004",16.492,
"ISL","SOCEXP","PUB","PC_GDP","A","2005",15.618,
"ISL","SOCEXP","PUB","PC_GDP","A","2006",14.977,
"ISL","SOCEXP","PUB","PC_GDP","A","2007",15.825,
"ISL","SOCEXP","PUB","PC_GDP","A","2008",16.15,
"ISL","SOCEXP","PUB","PC_GDP","A","2009",18.491,
"ISL","SOCEXP","PUB","PC_GDP","A","2010",17.732,
"ISL","SOCEXP","PUB","PC_GDP","A","2011",18.146,
"ISL","SOCEXP","PUB","PC_GDP","A","2012",17.794,
"ISL","SOCEXP","PUB","PC_GDP","A","2013",17.325,
"ISL","SOCEXP","PUB","PC_GDP","A","2014",17.512,
"ISL","SOCEXP","PUB","PC_GDP","A","2015",16.648,
"ISL","SOCEXP","PUB","PC_GDP","A","2016",16.491,
"ISL","SOCEXP","PUB","PC_GDP","A","2017",17.496,
"ISL","SOCEXP","PUB","PC_GDP","A","2018",17.779,
"ISL","SOCEXP","PUB","PC_GDP","A","2019",18.691,
"ISL","SOCEXP","PUB","PC_GDP","A","2020",23.013,
"ISL","SOCEXP","PUB","PC_GDP","A","2021",22.312,
"ISL","SOCEXP","PUB","PC_GDP","A","2022",20.778,
"IRL","SOCEXP","PUB","PC_GDP","A","1980",15.674,
"IRL","SOCEXP","PUB","PC_GDP","A","1981",15.784,
"IRL","SOCEXP","PUB","PC_GDP","A","1982",16.575,
"IRL","SOCEXP","PUB","PC_GDP","A","1983",16.695,
"IRL","SOCEXP","PUB","PC_GDP","A","1984",16.161,
"IRL","SOCEXP","PUB","PC_GDP","A","1985",20.392,
"IRL","SOCEXP","PUB","PC_GDP","A","1986",20.541,
"IRL","SOCEXP","PUB","PC_GDP","A","1987",19.816,
"IRL","SOCEXP","PUB","PC_GDP","A","1988",18.601,
"IRL","SOCEXP","PUB","PC_GDP","A","1989",17.14,
"IRL","SOCEXP","PUB","PC_GDP","A","1990",16.858,
"IRL","SOCEXP","PUB","PC_GDP","A","1991",17.762,
"IRL","SOCEXP","PUB","PC_GDP","A","1992",18.526,
"IRL","SOCEXP","PUB","PC_GDP","A","1993",18.497,
"IRL","SOCEXP","PUB","PC_GDP","A","1994",18.099,
"IRL","SOCEXP","PUB","PC_GDP","A","1995",17.563,
"IRL","SOCEXP","PUB","PC_GDP","A","1996",16.591,
"IRL","SOCEXP","PUB","PC_GDP","A","1997",15.508,
"IRL","SOCEXP","PUB","PC_GDP","A","1998",14.542,
"IRL","SOCEXP","PUB","PC_GDP","A","1999",13.682,
"IRL","SOCEXP","PUB","PC_GDP","A","2000",13.136,
"IRL","SOCEXP","PUB","PC_GDP","A","2001",13.948,
"IRL","SOCEXP","PUB","PC_GDP","A","2002",14.858,
"IRL","SOCEXP","PUB","PC_GDP","A","2003",15.422,
"IRL","SOCEXP","PUB","PC_GDP","A","2004",15.741,
"IRL","SOCEXP","PUB","PC_GDP","A","2005",15.834,
"IRL","SOCEXP","PUB","PC_GDP","A","2006",15.841,
"IRL","SOCEXP","PUB","PC_GDP","A","2007",16.746,
"IRL","SOCEXP","PUB","PC_GDP","A","2008",19.955,
"IRL","SOCEXP","PUB","PC_GDP","A","2009",23.853,
"IRL","SOCEXP","PUB","PC_GDP","A","2010",24.134,
"IRL","SOCEXP","PUB","PC_GDP","A","2011",23.294,
"IRL","SOCEXP","PUB","PC_GDP","A","2012",23.048,
"IRL","SOCEXP","PUB","PC_GDP","A","2013",21.812,
"IRL","SOCEXP","PUB","PC_GDP","A","2014",20.092,
"IRL","SOCEXP","PUB","PC_GDP","A","2015",15.196,
"IRL","SOCEXP","PUB","PC_GDP","A","2016",15.13,
"IRL","SOCEXP","PUB","PC_GDP","A","2017",14.181,
"IRL","SOCEXP","PUB","PC_GDP","A","2018",13.519,
"IRL","SOCEXP","PUB","PC_GDP","A","2019",12.868,
"IRL","SOCEXP","PUB","PC_GDP","A","2020",15.694,
"IRL","SOCEXP","PUB","PC_GDP","A","2021",14.178,
"IRL","SOCEXP","PUB","PC_GDP","A","2022",12.779,
"ITA","SOCEXP","PUB","PC_GDP","A","1980",17.322,
"ITA","SOCEXP","PUB","PC_GDP","A","1981",18.666,
"ITA","SOCEXP","PUB","PC_GDP","A","1982",19.129,
"ITA","SOCEXP","PUB","PC_GDP","A","1983",20.15,
"ITA","SOCEXP","PUB","PC_GDP","A","1984",19.725,
"ITA","SOCEXP","PUB","PC_GDP","A","1985",20.047,
"ITA","SOCEXP","PUB","PC_GDP","A","1986",20.046,
"ITA","SOCEXP","PUB","PC_GDP","A","1987",20.264,
"ITA","SOCEXP","PUB","PC_GDP","A","1988",20.123,
"ITA","SOCEXP","PUB","PC_GDP","A","1989",20.285,
"ITA","SOCEXP","PUB","PC_GDP","A","1990",20.635,
"ITA","SOCEXP","PUB","PC_GDP","A","1991",21.007,
"ITA","SOCEXP","PUB","PC_GDP","A","1992",21.733,
"ITA","SOCEXP","PUB","PC_GDP","A","1993",21.999,
"ITA","SOCEXP","PUB","PC_GDP","A","1994",21.981,
"ITA","SOCEXP","PUB","PC_GDP","A","1995",21.056,
"ITA","SOCEXP","PUB","PC_GDP","A","1996",21.466,
"ITA","SOCEXP","PUB","PC_GDP","A","1997",22.152,
"ITA","SOCEXP","PUB","PC_GDP","A","1998",22.297,
"ITA","SOCEXP","PUB","PC_GDP","A","1999",22.72,
"ITA","SOCEXP","PUB","PC_GDP","A","2000",22.609,
"ITA","SOCEXP","PUB","PC_GDP","A","2001",22.801,
"ITA","SOCEXP","PUB","PC_GDP","A","2002",23.23,
"ITA","SOCEXP","PUB","PC_GDP","A","2003",23.561,
"ITA","SOCEXP","PUB","PC_GDP","A","2004",23.821,
"ITA","SOCEXP","PUB","PC_GDP","A","2005",24.055,
"ITA","SOCEXP","PUB","PC_GDP","A","2006",24.176,
"ITA","SOCEXP","PUB","PC_GDP","A","2007",24.003,
"ITA","SOCEXP","PUB","PC_GDP","A","2008",24.934,
"ITA","SOCEXP","PUB","PC_GDP","A","2009",26.953,
"ITA","SOCEXP","PUB","PC_GDP","A","2010",26.938,
"ITA","SOCEXP","PUB","PC_GDP","A","2011",26.546,
"ITA","SOCEXP","PUB","PC_GDP","A","2012",27.264,
"ITA","SOCEXP","PUB","PC_GDP","A","2013",27.87,
"ITA","SOCEXP","PUB","PC_GDP","A","2014",28.123,
"ITA","SOCEXP","PUB","PC_GDP","A","2015",28.315,
"ITA","SOCEXP","PUB","PC_GDP","A","2016",27.928,
"ITA","SOCEXP","PUB","PC_GDP","A","2017",27.653,
"ITA","SOCEXP","PUB","PC_GDP","A","2018",27.516,
"ITA","SOCEXP","PUB","PC_GDP","A","2019",27.732,
"ITA","SOCEXP","PUB","PC_GDP","A","2020",32.628,
"ITA","SOCEXP","PUB","PC_GDP","A","2021",30.732,
"ITA","SOCEXP","PUB","PC_GDP","A","2022",30.059,
"JPN","SOCEXP","PUB","PC_GDP","A","1980",9.82,
"JPN","SOCEXP","PUB","PC_GDP","A","1981",10.248,
"JPN","SOCEXP","PUB","PC_GDP","A","1982",10.569,
"JPN","SOCEXP","PUB","PC_GDP","A","1983",10.795,
"JPN","SOCEXP","PUB","PC_GDP","A","1984",10.664,
"JPN","SOCEXP","PUB","PC_GDP","A","1985",10.637,
"JPN","SOCEXP","PUB","PC_GDP","A","1986",10.965,
"JPN","SOCEXP","PUB","PC_GDP","A","1987",11.025,
"JPN","SOCEXP","PUB","PC_GDP","A","1988",10.736,
"JPN","SOCEXP","PUB","PC_GDP","A","1989",10.594,
"JPN","SOCEXP","PUB","PC_GDP","A","1990",10.45,
"JPN","SOCEXP","PUB","PC_GDP","A","1991",10.579,
"JPN","SOCEXP","PUB","PC_GDP","A","1992",11.185,
"JPN","SOCEXP","PUB","PC_GDP","A","1993",11.876,
"JPN","SOCEXP","PUB","PC_GDP","A","1994",12.383,
"JPN","SOCEXP","PUB","PC_GDP","A","1995",12.745,
"JPN","SOCEXP","PUB","PC_GDP","A","1996",12.721,
"JPN","SOCEXP","PUB","PC_GDP","A","1997",13.147,
"JPN","SOCEXP","PUB","PC_GDP","A","1998",13.86,
"JPN","SOCEXP","PUB","PC_GDP","A","1999",14.726,
"JPN","SOCEXP","PUB","PC_GDP","A","2000",14.916,
"JPN","SOCEXP","PUB","PC_GDP","A","2001",15.764,
"JPN","SOCEXP","PUB","PC_GDP","A","2002",16.106,
"JPN","SOCEXP","PUB","PC_GDP","A","2003",16.285,
"JPN","SOCEXP","PUB","PC_GDP","A","2004",16.49,
"JPN","SOCEXP","PUB","PC_GDP","A","2005",16.886,
"JPN","SOCEXP","PUB","PC_GDP","A","2006",17.011,
"JPN","SOCEXP","PUB","PC_GDP","A","2007",17.431,
"JPN","SOCEXP","PUB","PC_GDP","A","2008",18.445,
"JPN","SOCEXP","PUB","PC_GDP","A","2009",20.632,
"JPN","SOCEXP","PUB","PC_GDP","A","2010",20.981,
"JPN","SOCEXP","PUB","PC_GDP","A","2011",21.826,
"JPN","SOCEXP","PUB","PC_GDP","A","2012",21.773,
"JPN","SOCEXP","PUB","PC_GDP","A","2013",21.769,
"JPN","SOCEXP","PUB","PC_GDP","A","2014",21.539,
"JPN","SOCEXP","PUB","PC_GDP","A","2015",21.914,
"JPN","SOCEXP","PUB","PC_GDP","A","2016",21.965,
"JPN","SOCEXP","PUB","PC_GDP","A","2017",22.077,
"JPN","SOCEXP","PUB","PC_GDP","A","2018",22.195,
"JPN","SOCEXP","PUB","PC_GDP","A","2019",22.765,
"JPN","SOCEXP","PUB","PC_GDP","A","2020",24.943,
"KOR","SOCEXP","PUB","PC_GDP","A","1990",2.643,
"KOR","SOCEXP","PUB","PC_GDP","A","1991",2.546,
"KOR","SOCEXP","PUB","PC_GDP","A","1992",2.766,
"KOR","SOCEXP","PUB","PC_GDP","A","1993",2.839,
"KOR","SOCEXP","PUB","PC_GDP","A","1994",2.834,
"KOR","SOCEXP","PUB","PC_GDP","A","1995",3.013,
"KOR","SOCEXP","PUB","PC_GDP","A","1996",3.162,
"KOR","SOCEXP","PUB","PC_GDP","A","1997",3.402,
"KOR","SOCEXP","PUB","PC_GDP","A","1998",4.717,
"KOR","SOCEXP","PUB","PC_GDP","A","1999",5.622,
"KOR","SOCEXP","PUB","PC_GDP","A","2000",4.412,
"KOR","SOCEXP","PUB","PC_GDP","A","2001",4.788,
"KOR","SOCEXP","PUB","PC_GDP","A","2002",4.654,
"KOR","SOCEXP","PUB","PC_GDP","A","2003",4.945,
"KOR","SOCEXP","PUB","PC_GDP","A","2004",5.536,
"KOR","SOCEXP","PUB","PC_GDP","A","2005",5.88,
"KOR","SOCEXP","PUB","PC_GDP","A","2006",6.699,
"KOR","SOCEXP","PUB","PC_GDP","A","2007",6.782,
"KOR","SOCEXP","PUB","PC_GDP","A","2008",7.264,
"KOR","SOCEXP","PUB","PC_GDP","A","2009",8.069,
"KOR","SOCEXP","PUB","PC_GDP","A","2010",7.86,
"KOR","SOCEXP","PUB","PC_GDP","A","2011",7.814,
"KOR","SOCEXP","PUB","PC_GDP","A","2012",8.329,
"KOR","SOCEXP","PUB","PC_GDP","A","2013",8.825,
"KOR","SOCEXP","PUB","PC_GDP","A","2014",9.19,
"KOR","SOCEXP","PUB","PC_GDP","A","2015",9.636,
"KOR","SOCEXP","PUB","PC_GDP","A","2016",9.87,
"KOR","SOCEXP","PUB","PC_GDP","A","2017",10.107,
"KOR","SOCEXP","PUB","PC_GDP","A","2018",10.895,
"KOR","SOCEXP","PUB","PC_GDP","A","2019",12.259,
"KOR","SOCEXP","PUB","PC_GDP","A","2020",14.393,
"KOR","SOCEXP","PUB","PC_GDP","A","2021",14.922,
"KOR","SOCEXP","PUB","PC_GDP","A","2022",14.843,
"LUX","SOCEXP","PUB","PC_GDP","A","1980",20.098,
"LUX","SOCEXP","PUB","PC_GDP","A","1981",21.505,
"LUX","SOCEXP","PUB","PC_GDP","A","1982",20.826,
"LUX","SOCEXP","PUB","PC_GDP","A","1983",20.992,
"LUX","SOCEXP","PUB","PC_GDP","A","1984",19.774,
"LUX","SOCEXP","PUB","PC_GDP","A","1985",19.582,
"LUX","SOCEXP","PUB","PC_GDP","A","1986",18.953,
"LUX","SOCEXP","PUB","PC_GDP","A","1987",19.813,
"LUX","SOCEXP","PUB","PC_GDP","A","1988",19.402,
"LUX","SOCEXP","PUB","PC_GDP","A","1989",18.769,
"LUX","SOCEXP","PUB","PC_GDP","A","1990",18.974,
"LUX","SOCEXP","PUB","PC_GDP","A","1991",19.287,
"LUX","SOCEXP","PUB","PC_GDP","A","1992",19.64,
"LUX","SOCEXP","PUB","PC_GDP","A","1993",19.964,
"LUX","SOCEXP","PUB","PC_GDP","A","1994",19.778,
"LUX","SOCEXP","PUB","PC_GDP","A","1995",20.583,
"LUX","SOCEXP","PUB","PC_GDP","A","1996",20.561,
"LUX","SOCEXP","PUB","PC_GDP","A","1997",20.033,
"LUX","SOCEXP","PUB","PC_GDP","A","1998",20.213,
"LUX","SOCEXP","PUB","PC_GDP","A","1999",19.805,
"LUX","SOCEXP","PUB","PC_GDP","A","2000",18.774,
"LUX","SOCEXP","PUB","PC_GDP","A","2001",20.28,
"LUX","SOCEXP","PUB","PC_GDP","A","2002",21.481,
"LUX","SOCEXP","PUB","PC_GDP","A","2003",22.756,
"LUX","SOCEXP","PUB","PC_GDP","A","2004",22.821,
"LUX","SOCEXP","PUB","PC_GDP","A","2005",22.587,
"LUX","SOCEXP","PUB","PC_GDP","A","2006",21.111,
"LUX","SOCEXP","PUB","PC_GDP","A","2007",19.895,
"LUX","SOCEXP","PUB","PC_GDP","A","2008",20.813,
"LUX","SOCEXP","PUB","PC_GDP","A","2009",22.535,
"LUX","SOCEXP","PUB","PC_GDP","A","2010",21.727,
"LUX","SOCEXP","PUB","PC_GDP","A","2011",20.596,
"LUX","SOCEXP","PUB","PC_GDP","A","2012",20.726,
"LUX","SOCEXP","PUB","PC_GDP","A","2013",20.889,
"LUX","SOCEXP","PUB","PC_GDP","A","2014",20.815,
"LUX","SOCEXP","PUB","PC_GDP","A","2015",20.543,
"LUX","SOCEXP","PUB","PC_GDP","A","2016",20.251,
"LUX","SOCEXP","PUB","PC_GDP","A","2017",20.687,
"LUX","SOCEXP","PUB","PC_GDP","A","2018",21.02,
"LUX","SOCEXP","PUB","PC_GDP","A","2019",21.617,
"LUX","SOCEXP","PUB","PC_GDP","A","2020",23.92,
"LUX","SOCEXP","PUB","PC_GDP","A","2021",21.595,
"LUX","SOCEXP","PUB","PC_GDP","A","2022",21.872,
"MEX","SOCEXP","PUB","PC_GDP","A","1985",1.948,
"MEX","SOCEXP","PUB","PC_GDP","A","1986",1.785,
"MEX","SOCEXP","PUB","PC_GDP","A","1987",1.725,
"MEX","SOCEXP","PUB","PC_GDP","A","1988",1.921,
"MEX","SOCEXP","PUB","PC_GDP","A","1989",2.462,
"MEX","SOCEXP","PUB","PC_GDP","A","1990",3.139,
"MEX","SOCEXP","PUB","PC_GDP","A","1991",3.523,
"MEX","SOCEXP","PUB","PC_GDP","A","1992",3.85,
"MEX","SOCEXP","PUB","PC_GDP","A","1993",3.786,
"MEX","SOCEXP","PUB","PC_GDP","A","1994",4.105,
"MEX","SOCEXP","PUB","PC_GDP","A","1995",3.68,
"MEX","SOCEXP","PUB","PC_GDP","A","1996",3.367,
"MEX","SOCEXP","PUB","PC_GDP","A","1997",3.396,
"MEX","SOCEXP","PUB","PC_GDP","A","1998",3.809,
"MEX","SOCEXP","PUB","PC_GDP","A","1999",4.286,
"MEX","SOCEXP","PUB","PC_GDP","A","2000",4.391,
"MEX","SOCEXP","PUB","PC_GDP","A","2001",4.992,
"MEX","SOCEXP","PUB","PC_GDP","A","2002",5.346,
"MEX","SOCEXP","PUB","PC_GDP","A","2003",6.02,
"MEX","SOCEXP","PUB","PC_GDP","A","2004",5.954,
"MEX","SOCEXP","PUB","PC_GDP","A","2005",6.145,
"MEX","SOCEXP","PUB","PC_GDP","A","2006",6.26,
"MEX","SOCEXP","PUB","PC_GDP","A","2007",6.255,
"MEX","SOCEXP","PUB","PC_GDP","A","2008",6.704,
"MEX","SOCEXP","PUB","PC_GDP","A","2009",7.262,
"MEX","SOCEXP","PUB","PC_GDP","A","2010",7.342,
"MEX","SOCEXP","PUB","PC_GDP","A","2011",7.21,
"MEX","SOCEXP","PUB","PC_GDP","A","2012",7.228,
"MEX","SOCEXP","PUB","PC_GDP","A","2013",7.565,
"MEX","SOCEXP","PUB","PC_GDP","A","2014",7.552,
"MEX","SOCEXP","PUB","PC_GDP","A","2015",7.658,
"MEX","SOCEXP","PUB","PC_GDP","A","2016",7.487,
"MEX","SOCEXP","PUB","PC_GDP","A","2017",7.407,
"MEX","SOCEXP","PUB","PC_GDP","A","2018",7.105,
"MEX","SOCEXP","PUB","PC_GDP","A","2019",7.355,
"NLD","SOCEXP","PUB","PC_GDP","A","1980",22.964,
"NLD","SOCEXP","PUB","PC_GDP","A","1981",23.594,
"NLD","SOCEXP","PUB","PC_GDP","A","1982",25.04,
"NLD","SOCEXP","PUB","PC_GDP","A","1983",25.39,
"NLD","SOCEXP","PUB","PC_GDP","A","1984",24.059,
"NLD","SOCEXP","PUB","PC_GDP","A","1985",23.476,
"NLD","SOCEXP","PUB","PC_GDP","A","1986",22.91,
"NLD","SOCEXP","PUB","PC_GDP","A","1987",22.867,
"NLD","SOCEXP","PUB","PC_GDP","A","1988",22.547,
"NLD","SOCEXP","PUB","PC_GDP","A","1989",22.224,
"NLD","SOCEXP","PUB","PC_GDP","A","1990",23.683,
"NLD","SOCEXP","PUB","PC_GDP","A","1991",23.634,
"NLD","SOCEXP","PUB","PC_GDP","A","1992",24.065,
"NLD","SOCEXP","PUB","PC_GDP","A","1993",24.172,
"NLD","SOCEXP","PUB","PC_GDP","A","1994",22.898,
"NLD","SOCEXP","PUB","PC_GDP","A","1995",22.082,
"NLD","SOCEXP","PUB","PC_GDP","A","1996",21.001,
"NLD","SOCEXP","PUB","PC_GDP","A","1997",20.319,
"NLD","SOCEXP","PUB","PC_GDP","A","1998",20.271,
"NLD","SOCEXP","PUB","PC_GDP","A","1999",19.576,
"NLD","SOCEXP","PUB","PC_GDP","A","2000",18.98,
"NLD","SOCEXP","PUB","PC_GDP","A","2001",19.08,
"NLD","SOCEXP","PUB","PC_GDP","A","2002",19.863,
"NLD","SOCEXP","PUB","PC_GDP","A","2003",20.54,
"NLD","SOCEXP","PUB","PC_GDP","A","2004",20.386,
"NLD","SOCEXP","PUB","PC_GDP","A","2005",19.913,
"NLD","SOCEXP","PUB","PC_GDP","A","2006",16.428,
"NLD","SOCEXP","PUB","PC_GDP","A","2007",15.737,
"NLD","SOCEXP","PUB","PC_GDP","A","2008",15.474,
"NLD","SOCEXP","PUB","PC_GDP","A","2009",17.072,
"NLD","SOCEXP","PUB","PC_GDP","A","2010",17.463,
"NLD","SOCEXP","PUB","PC_GDP","A","2011",17.537,
"NLD","SOCEXP","PUB","PC_GDP","A","2012",17.923,
"NLD","SOCEXP","PUB","PC_GDP","A","2013",18.132,
"NLD","SOCEXP","PUB","PC_GDP","A","2014",17.929,
"NLD","SOCEXP","PUB","PC_GDP","A","2015",17.596,
"NLD","SOCEXP","PUB","PC_GDP","A","2016",17.468,
"NLD","SOCEXP","PUB","PC_GDP","A","2017",16.649,
"NLD","SOCEXP","PUB","PC_GDP","A","2018",16.318,
"NLD","SOCEXP","PUB","PC_GDP","A","2019",16.321,
"NLD","SOCEXP","PUB","PC_GDP","A","2020",18.921,
"NLD","SOCEXP","PUB","PC_GDP","A","2021",18.671,
"NLD","SOCEXP","PUB","PC_GDP","A","2022",17.565,
"NZL","SOCEXP","PUB","PC_GDP","A","1980",16.366,
"NZL","SOCEXP","PUB","PC_GDP","A","1981",16.513,
"NZL","SOCEXP","PUB","PC_GDP","A","1982",16.983,
"NZL","SOCEXP","PUB","PC_GDP","A","1983",16.686,
"NZL","SOCEXP","PUB","PC_GDP","A","1984",15.987,
"NZL","SOCEXP","PUB","PC_GDP","A","1985",16.348,
"NZL","SOCEXP","PUB","PC_GDP","A","1986",16.574,
"NZL","SOCEXP","PUB","PC_GDP","A","1987",17.606,
"NZL","SOCEXP","PUB","PC_GDP","A","1988",18.751,
"NZL","SOCEXP","PUB","PC_GDP","A","1989",20.284,
"NZL","SOCEXP","PUB","PC_GDP","A","1990",20.153,
"NZL","SOCEXP","PUB","PC_GDP","A","1991",20.569,
"NZL","SOCEXP","PUB","PC_GDP","A","1992",20.25,
"NZL","SOCEXP","PUB","PC_GDP","A","1993",18.8,
"NZL","SOCEXP","PUB","PC_GDP","A","1994",18.14,
"NZL","SOCEXP","PUB","PC_GDP","A","1995",17.617,
"NZL","SOCEXP","PUB","PC_GDP","A","1996",17.562,
"NZL","SOCEXP","PUB","PC_GDP","A","1997",18.577,
"NZL","SOCEXP","PUB","PC_GDP","A","1998",19.11,
"NZL","SOCEXP","PUB","PC_GDP","A","1999",18.459,
"NZL","SOCEXP","PUB","PC_GDP","A","2000",18.259,
"NZL","SOCEXP","PUB","PC_GDP","A","2001",17.629,
"NZL","SOCEXP","PUB","PC_GDP","A","2002",18.208,
"NZL","SOCEXP","PUB","PC_GDP","A","2003",17.574,
"NZL","SOCEXP","PUB","PC_GDP","A","2004",16.702,
"NZL","SOCEXP","PUB","PC_GDP","A","2005",19.927,
"NZL","SOCEXP","PUB","PC_GDP","A","2006",20.039,
"NZL","SOCEXP","PUB","PC_GDP","A","2007",20.671,
"NZL","SOCEXP","PUB","PC_GDP","A","2008",22.629,
"NZL","SOCEXP","PUB","PC_GDP","A","2009",23.561,
"NZL","SOCEXP","PUB","PC_GDP","A","2010",23.429,
"NZL","SOCEXP","PUB","PC_GDP","A","2011",22.933,
"NZL","SOCEXP","PUB","PC_GDP","A","2012",22.79,
"NZL","SOCEXP","PUB","PC_GDP","A","2013",21.26,
"NZL","SOCEXP","PUB","PC_GDP","A","2014",21.129,
"NZL","SOCEXP","PUB","PC_GDP","A","2015",20.04,
"NZL","SOCEXP","PUB","PC_GDP","A","2016",19.65,
"NZL","SOCEXP","PUB","PC_GDP","A","2017",18.652,
"NZL","SOCEXP","PUB","PC_GDP","A","2018",19.455,
"NZL","SOCEXP","PUB","PC_GDP","A","2019",23.642,
"NZL","SOCEXP","PUB","PC_GDP","A","2020",21.978,
"NZL","SOCEXP","PUB","PC_GDP","A","2021",20.825,
"NOR","SOCEXP","PUB","PC_GDP","A","1980",16.121,
"NOR","SOCEXP","PUB","PC_GDP","A","1985",17.198,
"NOR","SOCEXP","PUB","PC_GDP","A","1988",19.971,
"NOR","SOCEXP","PUB","PC_GDP","A","1989",20.866,
"NOR","SOCEXP","PUB","PC_GDP","A","1990",21.55,
"NOR","SOCEXP","PUB","PC_GDP","A","1991",22.458,
"NOR","SOCEXP","PUB","PC_GDP","A","1992",23.346,
"NOR","SOCEXP","PUB","PC_GDP","A","1993",23.261,
"NOR","SOCEXP","PUB","PC_GDP","A","1994",23.081,
"NOR","SOCEXP","PUB","PC_GDP","A","1995",22.474,
"NOR","SOCEXP","PUB","PC_GDP","A","1996",21.681,
"NOR","SOCEXP","PUB","PC_GDP","A","1997",21.183,
"NOR","SOCEXP","PUB","PC_GDP","A","1998",22.634,
"NOR","SOCEXP","PUB","PC_GDP","A","1999",22.552,
"NOR","SOCEXP","PUB","PC_GDP","A","2000",20.411,
"NOR","SOCEXP","PUB","PC_GDP","A","2001",21.234,
"NOR","SOCEXP","PUB","PC_GDP","A","2002",22.71,
"NOR","SOCEXP","PUB","PC_GDP","A","2003",23.644,
"NOR","SOCEXP","PUB","PC_GDP","A","2004",22.283,
"NOR","SOCEXP","PUB","PC_GDP","A","2005",20.737,
"NOR","SOCEXP","PUB","PC_GDP","A","2006",19.479,
"NOR","SOCEXP","PUB","PC_GDP","A","2007",19.603,
"NOR","SOCEXP","PUB","PC_GDP","A","2008",19.28,
"NOR","SOCEXP","PUB","PC_GDP","A","2009",22.519,
"NOR","SOCEXP","PUB","PC_GDP","A","2010",22.119,
"NOR","SOCEXP","PUB","PC_GDP","A","2011",21.578,
"NOR","SOCEXP","PUB","PC_GDP","A","2012",21.469,
"NOR","SOCEXP","PUB","PC_GDP","A","2013",21.918,
"NOR","SOCEXP","PUB","PC_GDP","A","2014",22.839,
"NOR","SOCEXP","PUB","PC_GDP","A","2015",24.681,
"NOR","SOCEXP","PUB","PC_GDP","A","2016",25.934,
"NOR","SOCEXP","PUB","PC_GDP","A","2017",25.129,
"NOR","SOCEXP","PUB","PC_GDP","A","2018",24.21,
"NOR","SOCEXP","PUB","PC_GDP","A","2019",25.278,
"NOR","SOCEXP","PUB","PC_GDP","A","2020",28.159,
"NOR","SOCEXP","PUB","PC_GDP","A","2021",24.362,
"NOR","SOCEXP","PUB","PC_GDP","A","2022",20.676,
"POL","SOCEXP","PUB","PC_GDP","A","1990",14.194,
"POL","SOCEXP","PUB","PC_GDP","A","1991",20.485,
"POL","SOCEXP","PUB","PC_GDP","A","1992",24.042,
"POL","SOCEXP","PUB","PC_GDP","A","1993",23.536,
"POL","SOCEXP","PUB","PC_GDP","A","1994",22.462,
"POL","SOCEXP","PUB","PC_GDP","A","1995",21.808,
"POL","SOCEXP","PUB","PC_GDP","A","1996",21.988,
"POL","SOCEXP","PUB","PC_GDP","A","1997",21.48,
"POL","SOCEXP","PUB","PC_GDP","A","1998",20.777,
"POL","SOCEXP","PUB","PC_GDP","A","1999",21.114,
"POL","SOCEXP","PUB","PC_GDP","A","2000",20.182,
"POL","SOCEXP","PUB","PC_GDP","A","2001",21.71,
"POL","SOCEXP","PUB","PC_GDP","A","2002",21.815,
"POL","SOCEXP","PUB","PC_GDP","A","2003",21.965,
"POL","SOCEXP","PUB","PC_GDP","A","2004",21.251,
"POL","SOCEXP","PUB","PC_GDP","A","2005",20.898,
"POL","SOCEXP","PUB","PC_GDP","A","2006",20.636,
"POL","SOCEXP","PUB","PC_GDP","A","2007",19.529,
"POL","SOCEXP","PUB","PC_GDP","A","2008",20.222,
"POL","SOCEXP","PUB","PC_GDP","A","2009",21.311,
